time,solar,wind,actual_demand,INTER_EWIC,INTER_GRNLK,INTER_NET_ROI,interconnection,hour,renewableRatio,energyStatus,interconnectionStatus,importDependency,sustainabilityStatus,date
2026-03-31 01:00:00,-2.0,958.0,3604.0,23.0,520.0,543.0,0.0,1,0.26526082130965595,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 02:00:00,-1.0,1143.0,3641.0,125.0,519.0,644.0,0.0,2,0.3136500961274375,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 03:00:00,-1.0,1206.0,3535.0,176.0,520.0,696.0,0.0,3,0.3408769448373409,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 04:00:00,-1.0,1267.0,3523.0,28.0,520.0,548.0,0.0,4,0.3593528242974737,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 05:00:00,-1.0,1348.0,3624.0,0.0,512.0,512.0,0.0,5,0.3716887417218543,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 06:00:00,-1.0,1343.0,3982.0,229.0,520.0,749.0,0.0,6,0.3370165745856354,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 07:00:00,33.0,1291.0,4364.0,529.0,520.0,1049.0,0.0,7,0.30339138405132904,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 08:00:00,166.0,1265.0,4704.0,530.0,520.0,1050.0,0.0,8,0.3042091836734694,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 09:00:00,330.0,1269.0,4676.0,520.0,520.0,1040.0,0.0,9,0.34195893926432847,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 10:00:00,449.0,1418.0,4534.0,220.0,436.0,656.0,0.0,10,0.4117776797529775,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 11:00:00,494.0,1481.0,4489.0,166.0,409.0,575.0,0.0,11,0.4399643573178882,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 12:00:00,468.0,1561.0,4481.0,466.0,513.0,979.0,0.0,12,0.45280071412631107,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 13:00:00,512.0,1617.0,4419.0,432.0,520.0,952.0,0.0,13,0.48178320887078524,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 14:00:00,475.0,1486.0,4370.0,486.0,491.0,977.0,0.0,14,0.44874141876430207,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 15:00:00,527.0,1549.0,4419.0,405.0,519.0,924.0,0.0,15,0.4697895451459606,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 16:00:00,340.0,1395.0,4584.0,519.0,457.0,976.0,0.0,16,0.3784904013961606,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 17:00:00,167.0,1274.0,4725.0,530.0,498.0,1028.0,0.0,17,0.30497354497354495,Medium Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 18:00:00,67.0,1104.0,4738.0,530.0,519.0,1049.0,0.0,18,0.247150696496412,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 19:00:00,5.0,1011.0,4728.0,530.0,519.0,1049.0,0.0,19,0.21489001692047377,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 20:00:00,-1.0,996.0,4800.0,530.0,519.0,1049.0,0.0,20,0.20729166666666668,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 21:00:00,-1.0,1001.0,4503.0,530.0,519.0,1049.0,0.0,21,0.22207417277370642,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 22:00:00,-1.0,909.0,4125.0,530.0,406.0,936.0,0.0,22,0.22012121212121213,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-03-31 23:00:00,0.0,971.0,3885.0,502.0,519.0,1021.0,0.0,23,0.24993564993564993,Low Renewable,Neutral,0.0,Balanced,31-Mar-2026
2026-04-01 00:00:00,-1.0,1111.0,3768.0,250.0,519.0,769.0,0.0,0,0.2945859872611465,Low Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 01:00:00,0.0,1093.0,3612.0,74.0,520.0,594.0,0.0,1,0.30260243632336653,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 02:00:00,-1.0,1102.0,3610.0,0.0,519.0,519.0,0.0,2,0.30498614958448755,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 03:00:00,-1.0,1125.0,3530.0,0.0,520.0,520.0,0.0,3,0.31841359773371103,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 04:00:00,-1.0,1387.0,3491.0,0.0,519.0,519.0,0.0,4,0.3970209109137783,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 05:00:00,0.0,1433.0,3563.0,147.0,347.0,494.0,0.0,5,0.40218916643278135,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 06:00:00,-1.0,1595.0,3943.0,0.0,341.0,341.0,0.0,6,0.40426071519147855,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 07:00:00,21.0,1695.0,4383.0,0.0,502.0,502.0,0.0,7,0.3915126625598905,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 08:00:00,97.0,1726.0,4713.0,0.0,519.0,519.0,0.0,8,0.38680246127731804,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 09:00:00,249.0,1804.0,4668.0,0.0,509.0,509.0,0.0,9,0.4398029134532991,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 10:00:00,400.0,2014.0,4506.0,0.0,520.0,520.0,0.0,10,0.5357301375943186,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 11:00:00,535.0,1841.0,4379.0,0.0,520.0,520.0,0.0,11,0.5425896323361498,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 12:00:00,335.0,1987.0,4431.0,153.0,520.0,673.0,0.0,12,0.5240352064996615,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 13:00:00,336.0,2098.0,4269.0,51.0,519.0,570.0,0.0,13,0.5701569454204731,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 14:00:00,364.0,1940.0,4119.0,0.0,519.0,519.0,0.0,14,0.5593590677348871,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 15:00:00,399.0,2157.0,4126.0,14.0,371.0,385.0,0.0,15,0.6194861851672322,High Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 16:00:00,421.0,2523.0,4234.0,0.0,64.0,64.0,0.0,16,0.6953235710911667,High Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 17:00:00,402.0,2594.0,4393.0,0.0,71.0,71.0,0.0,17,0.6819940814932848,High Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 18:00:00,172.0,2285.0,4478.0,25.0,375.0,400.0,0.0,18,0.5486824475212149,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 19:00:00,21.0,1630.0,4554.0,325.0,437.0,762.0,0.0,19,0.36253842775581907,Medium Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 20:00:00,0.0,1102.0,4756.0,530.0,519.0,1049.0,0.0,20,0.23170731707317074,Low Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 21:00:00,0.0,1034.0,4522.0,530.0,519.0,1049.0,0.0,21,0.22865988500663423,Low Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 22:00:00,0.0,804.0,4173.0,530.0,519.0,1049.0,0.0,22,0.19266714593817397,Low Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-01 23:00:00,0.0,654.0,3960.0,530.0,519.0,1049.0,0.0,23,0.16515151515151516,Low Renewable,Neutral,0.0,Balanced,01-Apr-2026
2026-04-02 00:00:00,0.0,523.0,3870.0,530.0,519.0,1049.0,0.0,0,0.13514211886304908,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 01:00:00,0.0,384.0,3749.0,530.0,519.0,1049.0,0.0,1,0.10242731395038678,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 02:00:00,0.0,325.0,3809.0,530.0,519.0,1049.0,0.0,2,0.08532423208191127,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 03:00:00,0.0,248.0,3723.0,530.0,519.0,1049.0,0.0,3,0.0666129465484824,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 04:00:00,0.0,221.0,3683.0,530.0,519.0,1049.0,0.0,4,0.0600054303556883,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 05:00:00,0.0,143.0,3819.0,530.0,519.0,1049.0,0.0,5,0.03744435716156062,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 06:00:00,0.0,181.0,4183.0,530.0,519.0,1049.0,0.0,6,0.04327038010996892,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 07:00:00,83.0,415.0,4599.0,530.0,520.0,1050.0,0.0,7,0.10828440965427266,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 08:00:00,267.0,607.0,4810.0,530.0,519.0,1049.0,0.0,8,0.18170478170478171,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 09:00:00,410.0,756.0,4693.0,520.0,519.0,1039.0,0.0,9,0.24845514596207116,Low Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 10:00:00,670.0,1107.0,4506.0,220.0,448.0,668.0,0.0,10,0.3943630714602752,Medium Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 11:00:00,714.0,1624.0,4383.0,0.0,487.0,487.0,0.0,11,0.5334245950262377,Medium Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 12:00:00,537.0,2096.0,4485.0,0.0,512.0,512.0,0.0,12,0.5870680044593088,Medium Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 13:00:00,522.0,2470.0,4508.0,0.0,519.0,519.0,0.0,13,0.6637089618456078,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 14:00:00,303.0,2690.0,4635.0,0.0,519.0,519.0,0.0,14,0.6457389428263215,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 15:00:00,239.0,2824.0,4703.0,0.0,341.0,341.0,0.0,15,0.6512864129279183,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 16:00:00,151.0,2890.0,4764.0,0.0,36.0,36.0,0.0,16,0.6383291351805206,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 17:00:00,103.0,2901.0,4879.0,0.0,81.0,81.0,0.0,17,0.6156999385119901,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 18:00:00,47.0,3034.0,4830.0,0.0,-121.0,-121.0,0.0,18,0.6378881987577639,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 19:00:00,6.0,3106.0,4778.0,0.0,-199.0,-199.0,0.0,19,0.6513185433235663,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 20:00:00,2.0,3056.0,4780.0,0.0,-199.0,-199.0,0.0,20,0.6397489539748954,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 21:00:00,2.0,2938.0,4498.0,0.0,-199.0,-199.0,0.0,21,0.6536238328145842,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 22:00:00,2.0,3047.0,4124.0,0.0,-199.0,-199.0,0.0,22,0.7393307468477207,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-02 23:00:00,2.0,2929.0,3933.0,0.0,-199.0,-199.0,0.0,23,0.7452326468344775,High Renewable,Neutral,0.0,Balanced,02-Apr-2026
2026-04-03 00:00:00,2.0,2880.0,3826.0,0.0,-199.0,-199.0,0.0,0,0.7532671197072661,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 01:00:00,2.0,2695.0,3676.0,0.0,-151.0,-151.0,0.0,1,0.7336779107725789,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 02:00:00,2.0,2504.0,3649.0,0.0,71.0,71.0,0.0,2,0.6867634968484516,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 03:00:00,2.0,2272.0,3571.0,0.0,362.0,362.0,0.0,3,0.6367964155698684,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 04:00:00,2.0,2427.0,3547.0,12.0,367.0,379.0,0.0,4,0.6848040597688188,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 05:00:00,2.0,2376.0,3610.0,0.0,320.0,320.0,0.0,5,0.6587257617728531,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 06:00:00,2.0,2355.0,3938.0,198.0,511.0,709.0,0.0,6,0.5985271711528695,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 07:00:00,31.0,2406.0,4271.0,498.0,519.0,1017.0,0.0,7,0.5705923671271365,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 08:00:00,60.0,2561.0,4541.0,530.0,519.0,1049.0,0.0,8,0.5771856419290905,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 09:00:00,202.0,2317.0,4484.0,530.0,519.0,1049.0,0.0,9,0.5617752007136485,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 10:00:00,265.0,2059.0,4356.0,530.0,518.0,1048.0,0.0,10,0.5335169880624426,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 11:00:00,433.0,1865.0,4130.0,530.0,295.0,825.0,0.0,11,0.5564164648910411,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 12:00:00,442.0,1848.0,4079.0,530.0,1.0,531.0,0.0,12,0.5614121108114734,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 13:00:00,456.0,1869.0,3914.0,530.0,-131.0,399.0,0.0,13,0.5940214614205417,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 14:00:00,388.0,1707.0,3864.0,524.0,70.0,594.0,0.0,14,0.542184265010352,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 15:00:00,443.0,1899.0,3819.0,285.0,-9.0,276.0,0.0,15,0.6132495417648599,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 16:00:00,419.0,2218.0,3962.0,29.0,111.0,140.0,0.0,16,0.665572942958102,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 17:00:00,359.0,2234.0,4184.0,234.0,144.0,378.0,0.0,17,0.6197418738049714,High Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 18:00:00,163.0,2180.0,4331.0,428.0,218.0,646.0,0.0,18,0.5409836065573771,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 19:00:00,22.0,1613.0,4410.0,530.0,518.0,1048.0,0.0,19,0.3707482993197279,Medium Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 20:00:00,2.0,1109.0,4533.0,530.0,520.0,1050.0,0.0,20,0.24509155084932716,Low Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 21:00:00,2.0,1018.0,4316.0,530.0,520.0,1050.0,0.0,21,0.23632993512511585,Low Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 22:00:00,2.0,708.0,4028.0,530.0,520.0,1050.0,0.0,22,0.176266137040715,Low Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-03 23:00:00,2.0,559.0,3844.0,530.0,521.0,1051.0,0.0,23,0.1459417273673257,Low Renewable,Neutral,0.0,Balanced,03-Apr-2026
2026-04-04 00:00:00,2.0,458.0,3783.0,530.0,519.0,1049.0,0.0,0,0.12159661644197726,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 01:00:00,2.0,364.0,3635.0,530.0,521.0,1051.0,0.0,1,0.10068775790921596,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 02:00:00,2.0,293.0,3658.0,530.0,520.0,1050.0,0.0,2,0.08064516129032258,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 03:00:00,2.0,232.0,3555.0,530.0,520.0,1050.0,0.0,3,0.06582278481012659,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 04:00:00,2.0,281.0,3504.0,530.0,521.0,1051.0,0.0,4,0.0807648401826484,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 05:00:00,2.0,618.0,3515.0,456.0,520.0,976.0,0.0,5,0.1763869132290185,Low Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 06:00:00,2.0,1460.0,3672.0,370.0,520.0,890.0,0.0,6,0.39814814814814814,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 07:00:00,19.0,2039.0,3900.0,70.0,512.0,582.0,0.0,7,0.5276923076923077,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 08:00:00,73.0,2206.0,4180.0,0.0,315.0,315.0,0.0,8,0.5452153110047847,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 09:00:00,121.0,2637.0,4247.0,0.0,101.0,101.0,0.0,9,0.6493995761714151,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 10:00:00,234.0,3279.0,4341.0,0.0,2.0,2.0,0.0,10,0.8092605390463027,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 11:00:00,273.0,3330.0,4306.0,0.0,-140.0,-140.0,0.0,11,0.8367394333488156,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 12:00:00,233.0,3106.0,4276.0,-74.0,72.0,-2.0,0.0,12,0.7808699719363892,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 13:00:00,206.0,2354.0,4159.0,74.0,374.0,448.0,0.0,13,0.6155325799471026,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 14:00:00,240.0,2307.0,4166.0,-85.0,521.0,436.0,0.0,14,0.6113778204512722,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 15:00:00,177.0,2408.0,4223.0,-100.0,502.0,402.0,0.0,15,0.6121240824058726,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 16:00:00,147.0,2576.0,4350.0,0.0,307.0,307.0,0.0,16,0.6259770114942529,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 17:00:00,121.0,2580.0,4492.0,0.0,428.0,428.0,0.0,17,0.6012911843276937,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 18:00:00,121.0,2518.0,4425.0,0.0,445.0,445.0,0.0,18,0.5963841807909604,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 19:00:00,18.0,2596.0,4349.0,0.0,399.0,399.0,0.0,19,0.6010577144171074,High Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 20:00:00,1.0,2611.0,4397.0,0.0,397.0,397.0,0.0,20,0.594041391858085,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 21:00:00,2.0,2303.0,4179.0,0.0,496.0,496.0,0.0,21,0.5515673606125867,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 22:00:00,2.0,1902.0,3926.0,0.0,520.0,520.0,0.0,22,0.48497198166072336,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-04 23:00:00,2.0,1504.0,3557.0,0.0,520.0,520.0,0.0,23,0.4233904976103458,Medium Renewable,Neutral,0.0,Balanced,04-Apr-2026
2026-04-05 00:00:00,2.0,1404.0,3669.0,488.0,520.0,1008.0,0.0,0,0.3832106841101117,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 01:00:00,2.0,1497.0,3563.0,433.0,520.0,953.0,0.0,1,0.42071288240246985,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 02:00:00,2.0,1457.0,3563.0,427.0,521.0,948.0,0.0,2,0.40948638787538594,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 03:00:00,2.0,1306.0,3444.0,462.0,519.0,981.0,0.0,3,0.3797909407665505,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 04:00:00,2.0,1321.0,3402.0,376.0,522.0,898.0,0.0,4,0.3888888888888889,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 05:00:00,2.0,1359.0,3368.0,266.0,520.0,786.0,0.0,5,0.40409738717339666,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 06:00:00,2.0,1462.0,3476.0,308.0,521.0,829.0,0.0,6,0.42117376294591485,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 07:00:00,100.0,1344.0,3604.0,410.0,520.0,930.0,0.0,7,0.40066592674805773,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 08:00:00,312.0,1178.0,3730.0,507.0,520.0,1027.0,0.0,8,0.39946380697050937,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 09:00:00,379.0,1145.0,3754.0,530.0,501.0,1031.0,0.0,9,0.40596696856686204,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 10:00:00,460.0,1052.0,3725.0,530.0,520.0,1050.0,0.0,10,0.4059060402684564,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 11:00:00,467.0,1036.0,3766.0,530.0,520.0,1050.0,0.0,11,0.3990971853425385,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 12:00:00,480.0,1109.0,3854.0,530.0,520.0,1050.0,0.0,12,0.4122989102231448,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 13:00:00,437.0,994.0,3729.0,530.0,520.0,1050.0,0.0,13,0.3837489943684634,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 14:00:00,418.0,920.0,3612.0,530.0,521.0,1051.0,0.0,14,0.3704318936877076,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 15:00:00,439.0,907.0,3575.0,530.0,520.0,1050.0,0.0,15,0.3765034965034965,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 16:00:00,489.0,957.0,3690.0,530.0,521.0,1051.0,0.0,16,0.39186991869918697,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 17:00:00,471.0,1068.0,3824.0,530.0,521.0,1051.0,0.0,17,0.4024581589958159,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 18:00:00,197.0,740.0,3934.0,530.0,520.0,1050.0,0.0,18,0.23817996949669548,Low Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 19:00:00,25.0,418.0,4045.0,530.0,452.0,982.0,0.0,19,0.10951792336217553,Low Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 20:00:00,1.0,530.0,4181.0,530.0,520.0,1050.0,0.0,20,0.12700310930399425,Low Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 21:00:00,2.0,696.0,4034.0,530.0,495.0,1025.0,0.0,21,0.17302925136341102,Low Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 22:00:00,2.0,998.0,3808.0,521.0,407.0,928.0,0.0,22,0.26260504201680673,Low Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-05 23:00:00,2.0,1228.0,3648.0,296.0,512.0,808.0,0.0,23,0.3371710526315789,Medium Renewable,Neutral,0.0,Balanced,05-Apr-2026
2026-04-06 00:00:00,2.0,1545.0,3614.0,0.0,521.0,521.0,0.0,0,0.42805755395683454,Medium Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 01:00:00,2.0,1904.0,3450.0,0.0,408.0,408.0,0.0,1,0.552463768115942,Medium Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 02:00:00,2.0,2190.0,3452.0,0.0,226.0,226.0,0.0,2,0.6349942062572422,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 03:00:00,2.0,2472.0,3375.0,0.0,-17.0,-17.0,0.0,3,0.733037037037037,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 04:00:00,2.0,2586.0,3359.0,0.0,-97.0,-97.0,0.0,4,0.770467401012206,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 05:00:00,2.0,2704.0,3352.0,0.0,-98.0,-98.0,0.0,5,0.8072792362768496,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 06:00:00,2.0,2851.0,3464.0,-97.0,-96.0,-193.0,0.0,6,0.8236143187066974,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 07:00:00,34.0,2967.0,3594.0,-100.0,-97.0,-197.0,0.0,7,0.8350027824151364,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 08:00:00,65.0,3018.0,3811.0,-100.0,-97.0,-197.0,0.0,8,0.8089740225662556,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 09:00:00,94.0,2999.0,3941.0,-100.0,-96.0,-196.0,0.0,9,0.7848261862471454,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 10:00:00,89.0,2973.0,4029.0,-52.0,-96.0,-148.0,0.0,10,0.7599900719781584,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 11:00:00,121.0,2852.0,4000.0,0.0,-97.0,-97.0,0.0,11,0.74325,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 12:00:00,130.0,2911.0,4029.0,0.0,-97.0,-97.0,0.0,12,0.7547778605112931,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 13:00:00,191.0,2863.0,3926.0,0.0,-97.0,-97.0,0.0,13,0.7778909831889964,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 14:00:00,319.0,2616.0,3865.0,-79.0,-97.0,-176.0,0.0,14,0.759379042690815,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 15:00:00,357.0,2527.0,3843.0,-85.0,-97.0,-182.0,0.0,15,0.7504553734061931,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 16:00:00,305.0,2641.0,3946.0,-97.0,-97.0,-194.0,0.0,16,0.7465788139888495,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 17:00:00,292.0,2878.0,4131.0,-100.0,-97.0,-197.0,0.0,17,0.7673686758654079,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 18:00:00,101.0,2929.0,4197.0,0.0,-97.0,-97.0,0.0,18,0.7219442458899213,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 19:00:00,30.0,2930.0,4223.0,0.0,-97.0,-97.0,0.0,19,0.7009235140895098,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
2026-04-06 20:00:00,1.0,2974.0,4333.0,0.0,-77.0,-77.0,0.0,20,0.6865912762520194,High Renewable,Neutral,0.0,Balanced,06-Apr-2026
